

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-09-27T11:16:56PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
121	SDSS J082216.11+182027.2	125.56714 	  18.34090 	G	667368	 2.226101 	SPEC	20.6g	  0.000	4	0	15	3	2	4	0
122	SDSS J082227.74+020026.4	125.61559 	   2.00735 	G	727745	 2.427497 	SPEC	21.0g	  0.000	2	0	15	2	1	4	0
123	SDSS J082228.50+033726.1	125.61879 	   3.62394 	G	667643	 2.227018 	SPEC	20.9g	  0.000	2	0	15	2	1	4	0
124	SDSS J082236.38+211226.4	125.65160 	  21.20735 	G	717960	 2.394855 	SPEC	20.4g	  0.000	4	0	15	3	2	4	0
125	SDSS J082329.47+263117.9	125.87280 	  26.52165 	G	702003	 2.341631 	SPEC	21.3g	  0.000	2	0	15	2	1	4	0
126	SDSS J082431.36+285420.7	126.13067 	  28.90577 	G	784117	 2.615532 	SPEC	21.5g	  0.000	4	0	15	3	2	4	0
127	SDSS J082632.84+515326.1	126.63684 	  51.89060 	G	698609	 2.330309 	SPEC	21.6g	  0.000	0	0	15	2	1	4	0
128	SDSS J082638.40+253730.8	126.66002 	  25.62522 	G	687890	 2.294555 	SPEC	21.2g	  0.000	2	0	15	2	1	4	0
129	SDSS J082654.55+245103.6	126.72733 	  24.85101 	G	681335	 2.272690 	SPEC	21.6g	  0.000	2	0	15	2	1	4	0
130	SDSS J082829.16+483924.8	127.12153 	  48.65690 	G	605286	 2.019018 	SPEC	21.5g	  0.000	0	0	15	2	1	4	0
131	SDSS J082951.63+494155.8	127.46516 	  49.69885 	G	602351	 2.009228 	SPEC	21.3g	  0.000	0	0	15	2	1	4	0
132	SDSS J083000.75+061802.9	127.50314 	   6.30081 	G	731179	 2.438951 	SPEC	22.0g	  0.000	2	0	15	2	1	4	0
133	SDSS J083035.23+454212.6	127.64680 	  45.70353 	G	844593	 2.817259 	SPEC	23.6g	  0.000	0	0	15	2	1	4	0
134	SDSS J083119.87+134612.4	127.83283 	  13.77014 	G	665791	 2.220841 	SPEC	21.7g	  0.000	4	0	15	3	2	4	0
135	SDSS J083122.95+235031.8	127.84567 	  23.84218 	G	772707	 2.577473 	SPEC	21.3g	  0.000	0	0	15	2	1	4	0
136	SDSS J083208.97+472526.4	128.03740 	  47.42403 	G	710449	 2.369803 	SPEC	21.2g	  0.000	0	0	15	2	1	4	0
137	SDSS J083319.21+201927.3	128.33007 	  20.32425 	G	817063	 2.725430 	SPEC	21.5g	  0.000	5	0	15	3	2	4	0
138	SDSS J083411.59+551447.6	128.54832 	  55.24656 	G	767864	 2.561317 	SPEC	22.4g	  0.000	0	0	15	2	1	4	0
139	SDSS J083439.56+063541.7	128.66484 	   6.59494 	G	669718	 2.233938 	SPEC	23.0g	  0.000	2	0	15	2	1	4	0
140	SDSS J083449.01+064539.1	128.70424 	   6.76087 	G	671687	 2.240507 	SPEC	22.4g	  0.000	0	0	15	2	1	4	0
141	SDSS J083501.11+221627.1	128.75466 	  22.27422 	G	695495	 2.319921 	SPEC	21.4g	  0.000	3	0	15	2	1	4	0
142	SDSS J083602.44+364230.0	129.01017 	  36.70834 	G	669921	 2.234617 	SPEC	22.0g	  0.000	5	0	15	4	3	4	0
143	SDSS J083628.95+201935.2	129.12066 	  20.32647 	G	615035	 2.051534 	SPEC	21.2g	  0.000	2	0	15	2	1	4	0
